mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.313792,1.340032,836.899323,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.651648,9.656896,911.356632,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.313504,0.316000,438.396157,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.410175,18.420256,477.784316,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,1,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.104800,0.106048,1311.440386,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.679456,0.681472,1618.223454,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.468896,5.503584,1608.385525,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.678784,1.694112,10.233520,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.436224,13.445120,10.228986,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,114.163490,114.278656,9.631027,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.593088,0.594816,231.734515,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.464416,4.468448,246.283416,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.858208,34.869823,252.339222,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.597024,0.598880,230.206739,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.469984,4.473600,245.976633,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,35.061344,35.068352,250.877233,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.227904,1.231296,111.929726,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.012800,9.020736,121.994452,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.678017,29.683231,125.037053,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.760448,1.770528,78.070443,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.267264,13.339360,82.874027,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.133598,45.367935,82.219275,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.094496,10.098304,1.701905,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,79.010590,79.017632,1.739500,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,263.554840,263.578400,1.760000,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.188160,0.188544,730.436606,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.223904,1.262400,898.364263,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.669568,9.678752,909.667626,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.303584,0.306272,452.721320,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.511393,18.573408,475.171869,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.105856,0.107232,1298.357690,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.685280,0.687136,1604.470563,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.384032,5.395072,1633.737205,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.701504,1.704480,10.096873,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.482240,13.493472,10.194074,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,115.479202,115.543167,9.521296,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.595232,0.597024,230.899802,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.478976,4.485920,245.482825,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.971615,34.979298,251.520928,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.600192,0.602144,228.991641,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.484544,4.494016,245.178033,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,35.172863,35.179134,250.081804,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.235040,1.236800,111.283002,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.086816,9.093920,121.000761,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,30.024736,30.032480,123.593150,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.774848,1.802272,77.437028,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.329600,13.395456,82.486466,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.494816,45.562145,81.566475,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.113312,10.115808,1.698738,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,79.153923,79.161308,1.736350,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,264.012512,264.027710,1.756949,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.185920,0.187264,739.237056,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.257792,1.271968,874.160140,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.649760,9.655008,911.534877,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.309248,0.310688,444.429562,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.339840,18.348736,479.616673,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.105440,0.106400,1303.480233,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.678816,0.680480,1619.749085,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.670944,5.710080,1551.080859,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.680800,1.729952,10.221246,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.315104,13.324384,10.322034,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,113.258820,113.304222,9.707956,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.590368,0.591648,232.802184,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.470912,4.476128,245.925581,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.907967,34.922302,251.979530,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.591872,0.597216,232.210611,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.475168,4.481024,245.691686,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.944962,34.950687,251.712769,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.228928,1.229984,111.836460,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.025888,9.033216,121.817551,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.706495,29.711807,124.917184,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.728384,1.763200,79.518760,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.187328,13.243968,83.376375,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.350689,45.512737,81.825697,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.085920,10.088448,1.703352,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,78.939133,78.947968,1.741075,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,263.315979,263.347473,1.761596,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,4,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.188032,0.188256,730.933844,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.225792,1.358240,896.980550,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.688288,9.693216,907.909970,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,4,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.312352,0.313376,440.013039,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
