mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.160096,0.161408,858.478347,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.065952,1.069120,1031.483300,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.381312,8.438112,1049.488748,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.555040,0.556992,247.619907,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.370528,4.374720,251.574083,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,33.898369,33.936993,259.484256,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.559264,0.560160,245.749686,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.434560,4.442848,247.941548,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.339840,34.376640,256.148341,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.064960,1.068000,129.055507,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.010656,8.019552,137.256122,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,26.567553,26.572609,139.676085,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.738368,2.743296,50.190096,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.034975,21.052799,52.270641,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,73.187103,73.304062,50.703629,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.376032,17.378719,0.988711,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,137.182266,137.203705,1.001871,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,460.945251,460.973907,1.006316,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.296800,0.298496,463.069270,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.089472,2.092576,526.215043,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,16.338623,16.401024,538.361954,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.328288,0.329472,418.653615,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,23.183136,23.278145,379.417738,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.158880,0.159872,865.048826,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.066144,1.068704,1031.297497,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.552320,8.575456,1028.503787,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.557344,0.559072,246.596265,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.463168,4.475648,246.352275,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.562111,34.602402,254.501036,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.561664,0.562048,244.699602,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.531616,4.543136,242.631233,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.843937,34.873791,252.442571,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.069824,1.071744,128.468754,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.112640,8.122912,135.530675,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,27.004192,27.020609,137.417616,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.765344,2.768544,49.700492,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.304928,21.326977,51.608324,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,74.485664,74.512512,49.819677,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.396769,17.440319,0.987532,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,137.427933,137.441254,1.000080,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,6,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,461.854889,461.944122,1.004334,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.297664,0.299744,461.725165,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.092640,2.095872,525.418451,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,16.534945,16.561855,531.969914,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.342592,0.345760,401.173854,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,23.411039,23.437471,375.724157,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.160768,0.161856,854.889975,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.072608,1.075872,1025.082447,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.660096,8.673824,1015.703850,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.563744,0.564352,243.796744,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.527712,4.531904,242.840459,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.900448,34.939903,252.033815,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.567904,0.570048,242.010894,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.596320,4.607488,239.215631,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,35.247169,35.299934,249.554593,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.080960,1.084032,127.145268,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.227424,8.236096,133.639845,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,27.307360,27.325920,135.892001,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.793184,2.797216,49.205119,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.532288,21.554592,51.063391,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,75.245247,75.278946,49.316759,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.504929,17.509953,0.981430,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,138.278885,138.290619,0.993926,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,7,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,464.767090,464.802643,0.998041,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
